Time,hydraulic.generation.weaBus.TDryBul
17694000.0,16.0
17694900.0,15.23642
17695800.0,14.449036
17696700.0,13.78714
17697600.0,13.399994
17698500.0,13.307495
17699400.0,13.361603
17700300.0,13.45993
17701200.0,13.5
17702100.0,13.478363
17703000.0,13.457153
17703900.0,13.432373
17704800.0,13.399994
17705700.0,13.360168
17706600.0,13.314575
17707500.0,13.261719
17708400.0,13.200012
17709300.0,13.120636
17710200.0,13.0216675
17711100.0,12.911896
17712000.0,12.800018
17712900.0,12.660004
17713800.0,12.486664
17714700.0,12.320007
17715600.0,12.200012
17716500.0,12.160004
17717400.0,12.193329
17718300.0,12.279999
17719200.0,12.399994
17720100.0,12.546265
17721000.0,12.709991
17721900.0,12.868744
17722800.0,13.0
17723700.0,13.110321
17724600.0,13.217499
17725500.0,13.3159485
17726400.0,13.399994
17727300.0,13.475006
17728200.0,13.550018
17729100.0,13.625
17730000.0,13.700012
17730900.0,13.774994
17731800.0,13.850006
17732700.0,13.925018
17733600.0,14.0
17734500.0,14.10379
17735400.0,14.251801
17736300.0,14.423889
17737200.0,14.600006
17738100.0,14.782593
17739000.0,14.982147
17739900.0,15.190643
17740800.0,15.399994
17741700.0,15.70871
17742600.0,16.116089
17743500.0,16.465393
17744400.0,16.600006
17745300.0,16.44043
17746200.0,16.082825
17747100.0,15.633789
17748000.0,15.200012
17748900.0,14.6409
17749800.0,13.949707
17750700.0,13.433624
17751600.0,13.399994
17752500.0,13.7899475
17753400.0,14.296509
17754300.0,14.854828
17755200.0,15.399994
17756100.0,15.926514
17757000.0,16.462067
17757900.0,16.991577
17758800.0,17.5
17759700.0,17.859894
17760600.0,17.991882
17761500.0,17.952942
17762400.0,17.800018
17763300.0,17.573486
17764200.0,17.303558
17765100.0,17.03183
17766000.0,16.800018
17766900.0,16.604248
17767800.0,16.425995
17768700.0,16.28476
17769600.0,16.200012
17770500.0,16.274994
17771400.0,16.5
17772300.0,16.725006
17773200.0,16.800018
17774100.0,16.75
17775000.0,16.700012
17775900.0,16.649994
17776800.0,16.600006
17777700.0,16.550018
17778600.0,16.5
17779500.0,16.450012
17780400.0,16.399994
17781300.0,16.368744
17782200.0,16.350006
17783100.0,16.306244
17784000.0,16.200012
17784900.0,16.050018
17785800.0,15.899994
17786700.0,15.75
17787600.0,15.600006
17788500.0,15.450012
17789400.0,15.300018
17790300.0,15.149994
17791200.0,15.0
17792100.0,14.881256
17793000.0,14.800018
17793900.0,14.71875
17794800.0,14.600006
17795700.0,14.432831
17796600.0,14.237518
17797500.0,14.0234375
17798400.0,13.800018
17799300.0,13.5546875
17800200.0,13.287506
17801100.0,13.026581
17802000.0,12.800018
17802900.0,12.6171875
17803800.0,12.462494
17804700.0,12.326569
17805600.0,12.200012
17806500.0,12.082184
17807400.0,11.977509
17808300.0,11.884064
17809200.0,11.800018
17810100.0,11.740021
17811000.0,11.720001
17811900.0,11.740021
17812800.0,11.800018
17813700.0,11.904388
17814600.0,12.065002
17815500.0,12.293121
17816400.0,12.600006
17817300.0,12.950012
17818200.0,13.300018
17819100.0,13.649994
17820000.0,14.0
17820900.0,14.350006
17821800.0,14.700012
17822700.0,15.050018
17823600.0,15.399994
17824500.0,15.75
17825400.0,16.100006
17826300.0,16.450012
17827200.0,16.800018
17828100.0,17.146576
17829000.0,17.482513
17829900.0,17.802185
17830800.0,18.100006
17831700.0,18.330017
17832600.0,18.470001
17833500.0,18.550018
17834400.0,18.600006
17835300.0,18.632843
17836200.0,18.65091
17837100.0,18.668518
17838000.0,18.700012
17838900.0,18.724304
17839800.0,18.746582
17840700.0,18.820618
17841600.0,19.0
17842500.0,19.25
17843400.0,19.5
17844300.0,19.75
17845200.0,20.0
17846100.0,20.25
17847000.0,20.5
17847900.0,20.75
17848800.0,21.0
17849700.0,21.205475
17850600.0,21.331268
17851500.0,21.391418
17852400.0,21.399994
17853300.0,21.359375
17854200.0,21.262512
17855100.0,21.109375
17856000.0,20.899994
17856900.0,20.660156
17857800.0,20.40625
17858700.0,20.124237
17859600.0,19.800018
17860500.0,19.450012
17861400.0,19.100006
17862300.0,18.75
17863200.0,18.399994
17864100.0,18.050018
17865000.0,17.700012
17865900.0,17.350006
17866800.0,17.0
17867700.0,16.798767
17868600.0,16.813354
17869500.0,16.921265
17870400.0,17.0
17871300.0,17.024414
17872200.0,17.05008
17873100.0,17.075684
17874000.0,17.100006
17874900.0,17.12323
17875800.0,17.138702
17876700.0,17.134827
17877600.0,17.100006
17878500.0,16.93863
17879400.0,16.615509
17880300.0,16.209656
17881200.0,15.800018
17882100.0,15.3396
17883000.0,14.807404
17883900.0,14.321533
17884800.0,14.0
17885700.0,13.836029
17886600.0,13.729431
17887500.0,13.658081
17888400.0,13.600006
17889300.0,13.542236
17890200.0,13.488098
17891100.0,13.439911
17892000.0,13.399994
17892900.0,13.368744
17893800.0,13.360016
17894700.0,13.396271
17895600.0,13.5
17896500.0,13.6753235
17897400.0,13.897491
17898300.0,14.145935
17899200.0,14.399994
17900100.0,14.635956
17901000.0,14.87085
17901900.0,15.145325
17902800.0,15.5
17903700.0,15.932831
17904600.0,16.404175
17905500.0,16.898438
17906400.0,17.399994
17907300.0,17.899994
17908200.0,18.399994
17909100.0,18.899994
17910000.0,19.399994
17910900.0,19.899994
17911800.0,20.399994
17912700.0,20.899994
17913600.0,21.399994
17914500.0,21.884827
17915400.0,22.342865
17916300.0,22.77948
17917200.0,23.200012
17918100.0,23.59198
17919000.0,23.9393
17919900.0,24.241974
17920800.0,24.5
17921700.0,24.727905
17922600.0,24.93869
17923500.0,25.130127
17924400.0,25.300018
17925300.0,25.45282
17926200.0,25.599182
17927100.0,25.745941
17928000.0,25.899994
17928900.0,26.071259
17929800.0,26.255005
17930700.0,26.436249
17931600.0,26.600006
17932500.0,26.732819
17933400.0,26.837494
17934300.0,26.923431
17935200.0,27.0
17936100.0,27.0672
17937000.0,27.12085
17937900.0,27.164062
17938800.0,27.200012
17939700.0,27.217651
17940600.0,27.205414
17941500.0,27.165466
17942400.0,27.100006
17943300.0,26.991882
17944200.0,26.82251
17945100.0,26.591888
17946000.0,26.300018
17946900.0,25.965485
17947800.0,25.605408
17948700.0,25.217651
17949600.0,24.800018
17950500.0,24.356812
17951400.0,23.90152
17952300.0,23.445465
17953200.0,23.0
17954100.0,22.572052
17955000.0,22.161835
17955900.0,21.77069
17956800.0,21.399994
17957700.0,21.080017
17958600.0,20.839996
17959500.0,20.679993
17960400.0,20.600006
17961300.0,20.585846
17962200.0,20.602234
17963100.0,20.617493
17964000.0,20.600006
17964900.0,20.55127
17965800.0,20.497772
17966700.0,20.445435
17967600.0,20.399994
17968500.0,20.373596
17969400.0,20.361267
17970300.0,20.343292
17971200.0,20.300018
17972100.0,20.22345
17973000.0,20.125
17973900.0,20.014069
17974800.0,19.899994
17975700.0,19.785553
17976600.0,19.665619
17977500.0,19.537903
17978400.0,19.399994
17979300.0,19.236328
17980200.0,19.040619
17981100.0,18.824615
17982000.0,18.600006
17982900.0,18.3461
17983800.0,18.056244
17984700.0,17.763275
17985600.0,17.5
17986500.0,17.2836
17987400.0,17.118744
17988300.0,17.019531
17989200.0,17.0
17990100.0,17.047272
17991000.0,17.134369
17991900.0,17.254303
17992800.0,17.399994
17993700.0,17.578522
17994600.0,17.778137
17995500.0,17.963684
17996400.0,18.100006
17997300.0,18.200012
17998200.0,18.300018
17999100.0,18.399994
18000000.0,18.5
18000900.0,18.600006
18001800.0,18.700012
18002700.0,18.800018
18003600.0,18.899994
18004500.0,19.105103
18005400.0,19.455261
18006300.0,19.852814
18007200.0,20.200012
18008100.0,20.49231
18009000.0,20.773315
18009900.0,21.01767
18010800.0,21.200012
18011700.0,21.26474
18012600.0,21.229767
18013500.0,21.179932
18014400.0,21.200012
18015300.0,21.284393
18016200.0,21.375
18017100.0,21.478119
18018000.0,21.600006
18018900.0,21.75
18019800.0,21.916687
18020700.0,22.075012
18021600.0,22.200012
18022500.0,22.300018
18023400.0,22.399994
18024300.0,22.5
18025200.0,22.600006
18026100.0,22.700012
18027000.0,22.800018
18027900.0,22.899994
18028800.0,23.0
18029700.0,22.95108
18030600.0,22.669586
18031500.0,22.253265
18032400.0,21.800018
18033300.0,21.319672
18034200.0,20.791565
18035100.0,20.26767
18036000.0,19.800018
18036900.0,19.379303
18037800.0,18.992035
18038700.0,18.683716
18039600.0,18.5
18040500.0,18.410767
18041400.0,18.343323
18042300.0,18.279205
18043200.0,18.200012
18044100.0,18.108704
18045000.0,18.016083
18045900.0,17.915405
18046800.0,17.800018
18047700.0,17.628143
18048600.0,17.399994
18049500.0,17.171875
18050400.0,17.0
18051300.0,16.875
18052200.0,16.75
18053100.0,16.625
18054000.0,16.5
18054900.0,16.375
18055800.0,16.25
18056700.0,16.125
18057600.0,16.0
18058500.0,15.911346
18059400.0,15.871887
18060300.0,15.846497
18061200.0,15.800018
18062100.0,15.729187
18063000.0,15.654907
18063900.0,15.578186
18064800.0,15.5
18065700.0,15.409241
18066600.0,15.303223
18067500.0,15.195587
18068400.0,15.100006
18069300.0,15.0607605
18070200.0,15.096985
18071100.0,15.184723
18072000.0,15.300018
18072900.0,15.438538
18073800.0,15.640076
18074700.0,15.946564
18075600.0,16.399994
18076500.0,16.962067
18077400.0,17.557953
18078300.0,18.174866
18079200.0,18.800018
18080100.0,19.456268
18081000.0,20.141663
18081900.0,20.806244
18082800.0,21.399994
18083700.0,21.864288
18084600.0,22.204773
18085500.0,22.467865
18086400.0,22.700012
18087300.0,22.926666
18088200.0,23.147339
18089100.0,23.369324
18090000.0,23.600006
18090900.0,23.847656
18091800.0,24.106262
18092700.0,24.361725
18093600.0,24.600006
18094500.0,24.801575
18095400.0,24.962494
18096300.0,25.092194
18097200.0,25.200012
18098100.0,25.282043
18099000.0,25.34375
18099900.0,25.4086
18100800.0,25.5
18101700.0,25.61914
18102600.0,25.746887
18103500.0,25.87619
18104400.0,26.0
18105300.0,26.114563
18106200.0,26.220093
18107100.0,26.315582
18108000.0,26.399994
18108900.0,26.437683
18109800.0,26.405212
18110700.0,26.32013
18111600.0,26.200012
18112500.0,26.05243
18113400.0,25.871582
18114300.0,25.654968
18115200.0,25.399994
18116100.0,25.118744
18117000.0,24.81668
18117900.0,24.481262
18118800.0,24.100006
18119700.0,23.682495
18120600.0,23.253326
18121500.0,22.82251
18122400.0,22.399994
18123300.0,21.987549
18124200.0,21.581787
18125100.0,21.18515
18126000.0,20.800018
18126900.0,20.449554
18127800.0,20.160706
18128700.0,19.941528
18129600.0,19.800018
18130500.0,19.700012
18131400.0,19.600006
18132300.0,19.5
18133200.0,19.399994
18134100.0,19.300018
18135000.0,19.200012
18135900.0,19.100006
18136800.0,19.0
18137700.0,18.882812
18138600.0,18.737518
18139500.0,18.573456
18140400.0,18.399994
18141300.0,18.209381
18142200.0,18.0
18143100.0,17.790619
18144000.0,17.600006
18144900.0,17.431244
18145800.0,17.274994
18146700.0,17.131256
18147600.0,17.0
18148500.0,16.887817
18149400.0,16.792511
18150300.0,16.700958
18151200.0,16.600006
18152100.0,16.466736
18153000.0,16.304626
18153900.0,16.140198
18154800.0,16.0
18155700.0,15.925354
18156600.0,15.936829
18157500.0,16.029877
18158400.0,16.200012
18159300.0,16.442413
18160200.0,16.74765
18161100.0,17.104065
18162000.0,17.5
18162900.0,17.950745
18163800.0,18.448425
18164700.0,18.9469
18165600.0,19.399994
18166500.0,19.784637
18167400.0,20.102356
18168300.0,20.343903
18169200.0,20.5
18170100.0,20.50653
18171000.0,20.38208
18171900.0,20.241608
18172800.0,20.200012
18173700.0,20.26181
18174600.0,20.368683
18175500.0,20.541199
18176400.0,20.800018
18177300.0,21.200592
18178200.0,21.709412
18179100.0,22.213531
18180000.0,22.600006
18180900.0,22.881866
18181800.0,23.14502
18182700.0,23.38562
18183600.0,23.600006
18184500.0,23.794708
18185400.0,23.977509
18186300.0,24.146576
18187200.0,24.300018
18188100.0,24.447205
18189000.0,24.57251
18189900.0,24.636566
18190800.0,24.600006
18191700.0,24.5
18192600.0,24.399994
18193500.0,24.300018
18194400.0,24.200012
18195300.0,24.100006
18196200.0,24.0
18197100.0,23.899994
18198000.0,23.800018
18198900.0,23.713287
18199800.0,23.643768
18200700.0,23.577362
18201600.0,23.5
18202500.0,23.396545
18203400.0,23.236603
18204300.0,22.983368
18205200.0,22.600006
18206100.0,22.125153
18207000.0,21.627747
18207900.0,21.116486
18208800.0,20.600006
18209700.0,20.076447
18210600.0,19.545044
18211500.0,19.016113
18212400.0,18.5
18213300.0,18.03888
18214200.0,17.65158
18215100.0,17.313477
18216000.0,17.0
18216900.0,16.69748
18217800.0,16.435944
18218700.0,16.25644
18219600.0,16.200012
18220500.0,16.235046
18221400.0,16.29132
18222300.0,16.35196
18223200.0,16.399994
18224100.0,16.46875
18225000.0,16.555573
18225900.0,16.5896
18226800.0,16.5
18227700.0,16.325012
18228600.0,16.149994
18229500.0,15.975006
18230400.0,15.800018
18231300.0,15.625
18232200.0,15.450012
18233100.0,15.274994
18234000.0,15.100006
18234900.0,14.9039
18235800.0,14.6770935
18236700.0,14.436737
18237600.0,14.200012
18238500.0,13.955017
18239400.0,13.692566
18240300.0,13.433838
18241200.0,13.200012
18242100.0,13.06189
18243000.0,13.04599
18243900.0,13.107086
18244800.0,13.200012
18245700.0,13.297272
18246600.0,13.415619
18247500.0,13.576172
18248400.0,13.800018
18249300.0,14.074219
18250200.0,14.368744
18251100.0,14.678925
18252000.0,15.0
18252900.0,15.350006
18253800.0,15.725006
18254700.0,16.087494
18255600.0,16.399994
18256500.0,16.635162
18257400.0,16.818756
18258300.0,16.992981
18259200.0,17.200012
18260100.0,17.43924
18261000.0,17.683746
18261900.0,17.936401
18262800.0,18.200012
18263700.0,18.487823
18264600.0,18.797516
18265500.0,19.108429
18266400.0,19.399994
18267300.0,19.667206
18268200.0,19.912506
18269100.0,20.126556
18270000.0,20.300018
18270900.0,20.443756
18271800.0,20.575012
18272700.0,20.693756
18273600.0,20.800018
18274500.0,20.899994
18275400.0,21.0
18276300.0,21.100006
18277200.0,21.200012
18278100.0,21.300018
18279000.0,21.399994
18279900.0,21.5
18280800.0,21.600006
18281700.0,21.712494
18282600.0,21.841675
18283500.0,21.975006
18284400.0,22.100006
18285300.0,22.191315
18286200.0,22.235138
18287100.0,22.23639
18288000.0,22.200012
18288900.0,22.09488
18289800.0,21.889893
18290700.0,21.589966
18291600.0,21.200012
18292500.0,20.72763
18293400.0,20.207031
18294300.0,19.682892
18295200.0,19.200012
18296100.0,18.752258
18297000.0,18.320068
18297900.0,17.927856
18298800.0,17.600006
18299700.0,17.347656
18300600.0,17.15625
18301500.0,17.011719
18302400.0,16.899994
18303300.0,16.81897
18304200.0,16.758942
18305100.0,16.694427
18306000.0,16.600006
18306900.0,16.474121
18307800.0,16.332153
18308700.0,16.174103
18309600.0,16.0
18310500.0,15.789734
18311400.0,15.546448
18312300.0,15.304932
18313200.0,15.100006
18314100.0,14.956268
18315000.0,14.850006
18315900.0,14.743744
18316800.0,14.600006
18317700.0,14.417572
18318600.0,14.221893
18319500.0,14.015228
18320400.0,13.800018
18321300.0,13.562378
18322200.0,13.301727
18323100.0,13.040253
18324000.0,12.800018
18324900.0,12.608612
18325800.0,12.470154
18326700.0,12.371613
18327600.0,12.300018
18328500.0,12.272675
18329400.0,12.306244
18330300.0,12.386719
18331200.0,12.5
18332100.0,12.655884
18333000.0,12.882355
18333900.0,13.192657
18334800.0,13.600006
18335700.0,14.109528
18336600.0,14.706787
18337500.0,15.375641
18338400.0,16.100006
18339300.0,16.897858
18340200.0,17.75589
18341100.0,18.610962
18342000.0,19.399994
18342900.0,20.121979
18343800.0,20.790222
18344700.0,21.363373
18345600.0,21.800018
18346500.0,22.136932
18347400.0,22.44394
18348300.0,22.728973
18349200.0,23.0
18350100.0,23.27063
18351000.0,23.53833
18351900.0,23.786896
18352800.0,24.0
18353700.0,24.13858
18354600.0,24.21286
18355500.0,24.280731
18356400.0,24.399994
18357300.0,24.56665
18358200.0,24.738403
18359100.0,24.915955
18360000.0,25.100006
18360900.0,25.294739
18361800.0,25.498444
18362700.0,25.702942
18363600.0,25.899994
18364500.0,26.070862
18365400.0,26.206696
18366300.0,26.314148
18367200.0,26.399994
18368100.0,26.450775
18369000.0,26.441406
18369900.0,26.361359
18370800.0,26.200012
18371700.0,25.982513
18372600.0,25.742218
18373500.0,25.480835
18374400.0,25.200012
18375300.0,24.909393
18376200.0,24.61502
18377100.0,24.31314
18378000.0,24.0
18378900.0,23.66336
18379800.0,23.305634
18380700.0,22.945099
18381600.0,22.600006
18382500.0,22.279297
18383400.0,21.984375
18384300.0,21.72226
18385200.0,21.5
18386100.0,21.34488
18387000.0,21.24466
18387900.0,21.147095
18388800.0,21.0
18389700.0,20.808044
18390600.0,20.610718
18391500.0,20.40805
18392400.0,20.200012
18393300.0,19.973663
18394200.0,19.732147
18395100.0,19.499573
18396000.0,19.300018
18396900.0,19.15158
18397800.0,19.037506
18398700.0,18.929688
18399600.0,18.800018
18400500.0,18.649994
18401400.0,18.5
18402300.0,18.350006
18403200.0,18.200012
18404100.0,18.050018
18405000.0,17.899994
18405900.0,17.75
18406800.0,17.600006
18407700.0,17.474213
18408600.0,17.381256
18409500.0,17.297668
18410400.0,17.200012
18411300.0,17.08133
18412200.0,16.954346
18413100.0,16.825195
18414000.0,16.700012
18414900.0,16.59201
18415800.0,16.508179
18416700.0,16.445251
18417600.0,16.399994
18418500.0,16.435913
18419400.0,16.608215
18420300.0,16.901459
18421200.0,17.300018
18422100.0,17.781586
18423000.0,18.329865
18423900.0,18.938171
18424800.0,19.600006
18425700.0,20.338074
18426600.0,21.131836
18427500.0,21.909668
18428400.0,22.600006
18429300.0,23.20758
18430200.0,23.780823
18431100.0,24.31363
18432000.0,24.800018
18432900.0,25.257812
18433800.0,25.709717
18434700.0,26.156769
18435600.0,26.600006
18436500.0,27.071869
18437400.0,27.55835
18438300.0,27.990631
18439200.0,28.300018
18440100.0,28.524994
18441000.0,28.75
18441900.0,28.975006
18442800.0,29.200012
18443700.0,29.425018
18444600.0,29.649994
18445500.0,29.875
18446400.0,30.100006
18447300.0,30.360931
18448200.0,30.662506
18449100.0,30.957825
18450000.0,31.200012
18450900.0,31.342407
18451800.0,31.396423
18452700.0,31.402252
18453600.0,31.399994
18454500.0,31.399445
18455400.0,31.374725
18456300.0,31.312653
18457200.0,31.200012
18458100.0,31.00299
18459000.0,30.700287
18459900.0,30.297424
18460800.0,29.800018
18461700.0,29.250763
18462600.0,28.686523
18463500.0,28.104034
18464400.0,27.5
18465300.0,26.88147
18466200.0,26.258118
18467100.0,25.630737
18468000.0,25.0
18468900.0,24.342072
18469800.0,23.65268
18470700.0,22.961945
18471600.0,22.300018
18472500.0,21.716766
18473400.0,21.257233
18474300.0,20.944061
18475200.0,20.800018
18476100.0,20.763733
18477000.0,20.746826
18477900.0,20.731537
18478800.0,20.700012
18479700.0,20.666565
18480600.0,20.63971
18481500.0,20.593018
18482400.0,20.5
18483300.0,20.375
18484200.0,20.25
18485100.0,20.125
18486000.0,20.0
18486900.0,19.875
18487800.0,19.75
18488700.0,19.625
18489600.0,19.5
18490500.0,19.41095
18491400.0,19.362518
18492300.0,19.30783
18493200.0,19.200012
18494100.0,19.050018
18495000.0,18.899994
18495900.0,18.75
18496800.0,18.600006
18497700.0,18.450012
18498600.0,18.300018
18499500.0,18.149994
18500400.0,18.0
18501300.0,17.862518
18502200.0,17.75
18503100.0,17.662506
18504000.0,17.600006
18504900.0,17.562958
18505800.0,17.542877
18506700.0,17.526337
18507600.0,17.5
18508500.0,17.462738
18509400.0,17.419647
18510300.0,17.36676
18511200.0,17.300018
18512100.0,17.184143
18513000.0,17.016083
18513900.0,16.839966
18514800.0,16.700012
18515700.0,16.59848
18516600.0,16.511444
18517500.0,16.443665
18518400.0,16.399994
18519300.0,16.377502
18520200.0,16.369995
18521100.0,16.377502
18522000.0,16.399994
18522900.0,16.435638
18523800.0,16.481659
18524700.0,16.536896
18525600.0,16.600006
18526500.0,16.673767
18527400.0,16.763336
18528300.0,16.871246
18529200.0,17.0
18530100.0,17.171875
18531000.0,17.38501
18531900.0,17.605621
18532800.0,17.800018
18533700.0,17.978455
18534600.0,18.147491
18535500.0,18.267822
18536400.0,18.300018
18537300.0,18.274994
18538200.0,18.25
18539100.0,18.225006
18540000.0,18.200012
18540900.0,18.175018
18541800.0,18.149994
18542700.0,18.125
18543600.0,18.100006
18544500.0,18.117706
18545400.0,18.197235
18546300.0,18.303131
18547200.0,18.399994
18548100.0,18.510956
18549000.0,18.64862
18549900.0,18.761993
18550800.0,18.800018
18551700.0,18.687805
18552600.0,18.434174
18553500.0,18.113434
18554400.0,17.800018
18555300.0,17.489685
18556200.0,17.157501
18557100.0,16.846558
18558000.0,16.600006
18558900.0,16.426575
18559800.0,16.287506
18560700.0,16.154694
18561600.0,16.0
18562500.0,15.825012
18563400.0,15.649994
18564300.0,15.475006
18565200.0,15.300018
18566100.0,15.125
18567000.0,14.950012
18567900.0,14.774994
18568800.0,14.600006
18569700.0,14.453125
18570600.0,14.350006
18571500.0,14.271881
18572400.0,14.200012
18573300.0,14.125
18574200.0,14.050018
18575100.0,13.975006
18576000.0,13.899994
18576900.0,13.825012
18577800.0,13.75
18578700.0,13.675018
18579600.0,13.600006
18580500.0,13.553131
18581400.0,13.541687
18582300.0,13.534393
18583200.0,13.5
18584100.0,13.433533
18585000.0,13.356079
18585900.0,13.275574
18586800.0,13.200012
18587700.0,13.134674
18588600.0,13.079559
18589500.0,13.034668
18590400.0,13.0
18591300.0,13.033569
18592200.0,13.177429
18593100.0,13.407562
18594000.0,13.700012
18594900.0,14.040039
18595800.0,14.432831
18596700.0,14.884186
18597600.0,15.399994
18598500.0,15.980621
18599400.0,16.598328
18600300.0,17.216888
18601200.0,17.800018
18602100.0,18.355011
18603000.0,18.893341
18603900.0,19.38501
18604800.0,19.800018
18605700.0,20.14502
18606600.0,20.453339
18607500.0,20.735016
18608400.0,21.0
18609300.0,21.260315
18610200.0,21.517517
18611100.0,21.76593
18612000.0,22.0
18612900.0,22.220306
18613800.0,22.429169
18614700.0,22.623444
18615600.0,22.800018
18616500.0,22.958038
18617400.0,23.104767
18618300.0,23.249115
18619200.0,23.399994
18620100.0,23.570831
18621000.0,23.756714
18621900.0,23.93924
18622800.0,24.100006
18623700.0,24.2128
18624600.0,24.273682
18625500.0,24.29773
18626400.0,24.300018
18627300.0,24.289398
18628200.0,24.266968
18629100.0,24.236053
18630000.0,24.200012
18630900.0,24.158142
18631800.0,24.100891
18632700.0,24.018188
18633600.0,23.899994
18634500.0,23.711487
18635400.0,23.436615
18636300.0,23.093414
18637200.0,22.700012
18638100.0,22.28418
18639000.0,21.861938
18639900.0,21.433746
18640800.0,21.0
18641700.0,20.55365
18642600.0,20.0961
18643500.0,19.640503
18644400.0,19.200012
18645300.0,18.80658
18646200.0,18.479462
18647100.0,18.212616
18648000.0,18.0
18648900.0,17.81955
18649800.0,17.65625
18650700.0,17.514862
18651600.0,17.399994
18652500.0,17.300018
18653400.0,17.200012
18654300.0,17.100006
18655200.0,17.0
18656100.0,16.899994
18657000.0,16.800018
18657900.0,16.700012
18658800.0,16.600006
18659700.0,16.487518
18660600.0,16.350006
18661500.0,16.1875
18662400.0,16.0
18663300.0,15.800018
18664200.0,15.600006
18665100.0,15.399994
18666000.0,15.200012
18666900.0,15.0
18667800.0,14.800018
18668700.0,14.600006
18669600.0,14.399994
18670500.0,14.247864
18671400.0,14.185944
18672300.0,14.206055
18673200.0,14.300018
18674100.0,14.434967
18675000.0,14.581787
18675900.0,14.737701
18676800.0,14.899994
18677700.0,15.045715
18678600.0,15.182312
18679500.0,15.352753
18680400.0,15.600006
18681300.0,15.899994
18682200.0,16.200012
18683100.0,16.5
18684000.0,16.800018
18684900.0,17.100006
18685800.0,17.399994
18686700.0,17.700012
18687600.0,18.0
18688500.0,18.24533
18689400.0,18.4375
18690300.0,18.66095
18691200.0,19.0
18692100.0,19.506256
18693000.0,20.125
18693900.0,20.78125
18694800.0,21.399994
18695700.0,21.996887
18696600.0,22.600006
18697500.0,23.153137
18698400.0,23.600006
18699300.0,23.906647
18700200.0,24.109375
18701100.0,24.257416
18702000.0,24.399994
18702900.0,24.551636
18703800.0,24.69812
18704700.0,24.84555
18705600.0,25.0
18706500.0,25.190002
18707400.0,25.41333
18708300.0,25.630005
18709200.0,25.800018
18710100.0,25.884369
18711000.0,25.891663
18711900.0,25.853119
18712800.0,25.800018
18713700.0,25.717407
18714600.0,25.596436
18715500.0,25.477234
18716400.0,25.399994
18717300.0,25.434082
18718200.0,25.567047
18719100.0,25.716492
18720000.0,25.800018
18720900.0,25.807617
18721800.0,25.747253
18722700.0,25.563263
18723600.0,25.200012
18724500.0,24.659332
18725400.0,24.029663
18726300.0,23.385162
18727200.0,22.800018
18728100.0,22.2677
18729000.0,21.744629
18729900.0,21.249237
18730800.0,20.800018
18731700.0,20.410004
18732600.0,20.080017
18733500.0,19.809998
18734400.0,19.600006
18735300.0,19.441162
18736200.0,19.306427
18737100.0,19.168488
18738000.0,19.0
18738900.0,18.808716
18739800.0,18.616089
18740700.0,18.415405
18741600.0,18.200012
18742500.0,17.975006
18743400.0,17.75
18744300.0,17.524994
18745200.0,17.300018
18746100.0,17.075012
18747000.0,16.850006
18747900.0,16.625
18748800.0,16.399994
18749700.0,16.193756
18750600.0,16.024994
18751500.0,15.893768
18752400.0,15.800018
18753300.0,15.725006
18754200.0,15.649994
18755100.0,15.575012
18756000.0,15.5
18756900.0,15.425018
18757800.0,15.350006
18758700.0,15.274994
18759600.0,15.200012
18760500.0,15.170044
18761400.0,15.211761
18762300.0,15.297607
18763200.0,15.399994
18764100.0,15.516144
18765000.0,15.683228
18765900.0,15.933716
18766800.0,16.300018
18767700.0,16.766357
18768600.0,17.28357
18769500.0,17.834015
18770400.0,18.399994
18771300.0,18.996002
18772200.0,19.62143
18773100.0,20.236176
18774000.0,20.800018
18774900.0,21.280487
18775800.0,21.681244
18776700.0,22.016418
18777600.0,22.300018
18778500.0,22.55664
18779400.0,22.796875
18780300.0,23.013672
18781200.0,23.200012
18782100.0,23.364563
18783000.0,23.52008
18783900.0,23.665588
18784800.0,23.800018
18785700.0,23.897339
18786600.0,23.964294
18787500.0,24.049103
18788400.0,24.200012
18789300.0,24.399994
18790200.0,24.600006
18791100.0,24.800018
18792000.0,25.0
18792900.0,25.200012
18793800.0,25.399994
18794700.0,25.600006
18795600.0,25.800018
18796500.0,25.888916
18797400.0,25.828766
18798300.0,25.729218
18799200.0,25.700012
18800100.0,25.744965
18801000.0,25.794037
18801900.0,25.84613
18802800.0,25.899994
18803700.0,25.974365
18804600.0,26.068878
18805500.0,26.153961
18806400.0,26.200012
18807300.0,26.109589
18808200.0,25.850525
18809100.0,25.49121
18810000.0,25.100006
18810900.0,24.702087
18811800.0,24.289948
18812700.0,23.882843
18813600.0,23.5
18814500.0,23.137268
18815400.0,22.780365
18816300.0,22.433258
18817200.0,22.100006
18818100.0,21.779694
18819000.0,21.470825
18819900.0,21.176575
18820800.0,20.899994
18821700.0,20.638763
18822600.0,20.386658
18823500.0,20.141266
18824400.0,19.899994
18825300.0,19.652496
18826200.0,19.404999
18827100.0,19.179993
18828000.0,19.0
18828900.0,18.850006
18829800.0,18.700012
18830700.0,18.550018
18831600.0,18.399994
18832500.0,18.235931
18833400.0,18.0625
18834300.0,17.907806
18835200.0,17.800018
18836100.0,17.725006
18837000.0,17.649994
18837900.0,17.575012
18838800.0,17.5
18839700.0,17.425018
18840600.0,17.350006
18841500.0,17.274994
18842400.0,17.200012
18843300.0,17.138275
18844200.0,17.09375
18845100.0,17.052338
18846000.0,17.0
